05754000002823370;Westring(Rietberg)
05754000002830010;Ahornallee
05754000002830020;Akazienstraße
05754000002830030;Alleestraße
05754000002830040;Alter Kamp
05754000002830050;Am Bahndamm
05754000002830060;Am Bödingsfeld
05754000002830070;Am Faulbusch
05754000002830080;Am Fichtenbusch
05754000002830090;Am Frankenbrink
05754000002830100;Am Hagekamp
05754000002830110;Am Holzbach
05754000002830120;Am Kleigraben
05754000002830130;Am Kleikamp
05754000002830140;Am Rondell
05754000002830150;Am Rott
05754000002830160;Am Ruthenbach
05754000002830180;Am Schmiedebusch
05754000002830190;Am Stadtgraben
05754000002830200;Am Voßkamp
05754000002830210;Am Werl
05754000002830220;Am Woestekamp
05754000002830230;Allerstraße
05754000002830240;An der Gräfte
05754000002830250;An der Hofwiese
05754000002830260;An der Radheide
05754000002830270;An der Schäferwiese
05754000002830280;An der Wegböhne
05754000002830290;Andreasstraße
05754000002830300;Anekabel
05754000002830310;Asternweg
05754000002830320;Auf der Howe
05754000002830330;Auf der Schulenburg
05754000002830340;August-Euler-Straße
05754000002830350;Augustin-Wibbelt-Straße
05754000002830360;Alfred-Delp-Straße
05754000002830370;Amselweg
05754000002830380;Augsburger Straße
05754000002830390;Althoffweg
05754000002830400;Am Fuhrmannskamp
05754000002830410;Am Güterbahnhof
05754000002830420;AUREA
05754000002830430;Am Üssenpohl
05754000002830450;Bahnhofsplatz
05754000002830460;Bahnhofstraße
05754000002830470;Beethovenstraße
05754000002830480;Benzstraße
05754000002830490;Berliner Straße
05754000002830500;Birkenweg
05754000002830510;Bismarckstraße
05754000002830520;Bleichstraße
05754000002830530;Bosfeld
05754000002830540;Bosfelder Weg
05754000002830550;Breslauer Straße
05754000002830560;Brieger Straße
05754000002830570;Brucknerweg
05754000002830580;Buchenweg
05754000002830590;Bonhoefferstraße
05754000002830600;Brahmsweg
05754000002830610;Berner Straße
05754000002830620;Brentanostraße
05754000002830630;Binsenweg
05754000002830640;Brennereigasse
05754000002830650;Dahlienweg
05754000002830660;Danziger Straße
05754000002830670;Daimlerstraße
05754000002830680;Delitzschweg
05754000002830690;Dianalust
05754000002830700;Dieselstraße
05754000002830710;Am Domhof
05754000002830720;Dr. Hoffmann-Straße
05754000002830730;Dr. Lüning-Straße
05754000002830740;Dr. Salzmann-Straße
05754000002830750;Drosselweg
05754000002830760;Droste-Hülshoff-Straße
05754000002830770;Dunenweg
05754000002830780;Doktorplatz
05754000002830790;Diemelstraße
05754000002830800;Disselkampstraße
05754000002830810;Eduard-Mörike-Straße
05754000002830820;Egerstraße
05754000002830830;Eichenweg
05754000002830840;Eichendorffstraße
05754000002830850;Elbestraße
05754000002830860;Elsa-Brandström-Straße
05754000002830870;Boschweg
05754000002830880;Emsweg
05754000002830890;Emser Landstraße
05754000002830900;Erlenweg
05754000002830910;Ernst-Moritz-Arndt-Straße
05754000002830920;Espenbusch
05754000002830930;Erich-Kästner-Straße
05754000002830980;Fasanenweg
05754000002830990;Feldstraße
05754000002831000;Finkenweg
05754000002831010;Fliederweg
05754000002831020;Fontainestraße
05754000002831030;Frankensteiner Straße
05754000002831040;Freiherr-vom-Stein-Allee
05754000002831050;Ferdinand-Braun-Straße
05754000002831060;Fröbelstraße
05754000002831070;Fürst-Bentheim-Straße
05754000002831080;Fuggerstraße
05754000002831090;Fuldastraße
05754000002831120;Gaukenbrinkweg
05754000002831130;Geranienweg
05754000002831140;Gerhart-Hauptmann-Straße
05754000002831150;Geschwister-Graf-Straße
05754000002831160;Ginsterweg
05754000002831170;Glatzer Straße
05754000002831180;Goethestraße
05754000002831190;Goldbrink
05754000002831200;Grädiekstraße
05754000002831210;Großer Wall
05754000002831220;Grünstraße
05754000002831230;Gütersloher Straße
05754000002831240;Grabbestraße
05754000002831260;Georg-Nolte-Weg
05754000002831290;Helmut-Frese-Weg
05754000002831300;Händelstraße
05754000002831310;Hagedornstraße
05754000002831320;Hagemannstraße
05754000002831330;Hansemannstraße
05754000002831350;Havelstraße
05754000002831360;Herderstraße
05754000002831370;Hermann-Löns-Weg
05754000002831380;Herzebrocker Straße
05754000002831390;Hoppenstraße
05754000002831400;Holzstraße
05754000002831410;Hortensienweg
05754000002831420;Hubertusstraße
05754000002831430;Holunderstraße
05754000002831440;Hoppenkamp
05754000002831450;Hölderlinweg
05754000002831460;Heinrich-Heine-Straße
05754000002831480;Heinrich-Heineke-Straße
05754000002831500;Im Mersch
05754000002831510;In der Schiffheide
